id,body
1215713487453855744,@sorhay_posada @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade… https://t.co/3EkG2lE1On
1215712148854386688,@WalmartCanada @AGI_Canada @HondaCanada @The_Cooperators @Manulife @economicalCA @AirCanada @RBC @CoopFCL… https://t.co/4Z1ghIK4Ke
1215711951743045635,@WalmartCanada @AGI_Canada @HondaCanada @The_Cooperators @Manulife @economicalCA @AirCanada @RBC @CoopFCL… https://t.co/5cqQgprTbp
1215711883069620230,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215711781865193473,RT @TheAJHL: This week's @RBC AJHL Community Ambassador is Connor Lyons @canmoreeagles.  Connor is the 'go-to' guy for the Eagles organizat…
1215711558120042496,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215711453459689473,RT @FranchiseExpoCA: Tap into @RBC's 200 dedicated Franchise Specialists across Canada to access in-depth industry knowledge and support to…
1215709985860202502,BE KIND TO YOUR MIND. Together with @acac_sport and @rbc we will be making some noise to promote mental health! Com… https://t.co/BrdCreijOd
1215709980508196865,"Next Friday (Jan. 17), three young #HFX entrepreneurs &amp; leaders will be @MSVU_Halifax to speak with our @RBC Allian… https://t.co/OaAQad8tEZ"
1215709308853391367,RT @HIEC_appsearch: Canada continues to face a critical shortage of skilled tradespeople. With demand rising and retirements accelerating..…
1215708292300718080,@NotTheseDroids @Brendone5 @Money777Too @TD_Canada @fidelitycanada @TD_DirectInvest @RBC Should also mention they w… https://t.co/2RkGtGW3dU
1215707543126700032,"Bring back assumable mortgages, so those facing the loss of a home may try to sell it! @BMO @cibc @RBC @ServusCU"
1215707542279479296,"Also, @jkenney could sell off the ATB. Competing with the private sector is idiotic. @BMO @cibc @RBC @ServusCU"
1215707501280276481,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co @PwC @PwC_…
1215707285046956033,@NotTheseDroids @Brendone5 @Money777Too @TD_Canada @fidelitycanada @TD_DirectInvest It's been sloppy from the get g… https://t.co/bEQK03ipIN
1215707088468332544,@sorhay_posada @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade… https://t.co/ogCO8Ao4SK
1215706965600559104,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215706448514224129,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215706375604469761,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co @PwC @PwC_…
1215706256708599808,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co @PwC @PwC_…
1215706202019106816,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215704873968242689,Canada continues to face a critical shortage of skilled tradespeople. With demand rising and retirements accelerati… https://t.co/3KCyyEsElh
1215704814589341696,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215704720574046210,@sorhay_posada @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade… https://t.co/UVU4BnuZka
1215704408538771456,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215704238262833152,"RT @skillsontario: ""This past spring, Skills Ontario’s annual Young Women’s Conference was flooded with applicants."" Thank you to @RBC for…"
1215704156238962689,@sorhay_posada @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade… https://t.co/7gIf3vFRlc
1215703832480468994,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215703601340911617,@ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co @PwC… https://t.co/nQ3h01hzSq
1215703572979109888,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215703327071141888,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215703093100392449,@c7carl @WilliamsRacing @RBC @LavazzaUK @BogartsShows https://t.co/462r6wVZ9B
1215702881262821376,"RT @canadian_sme: Excited to have @VictorFedeli, Minister @ONeconomy for Welcome Address and Tradeshow Inauguration @canadian_sme Busines E…"
1215702822609739776,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215701734577729536,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215701232326791170,"RT @skillsontario: ""This past spring, Skills Ontario’s annual Young Women’s Conference was flooded with applicants."" Thank you to @RBC for…"
1215701087023443969,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215700892814598145,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215700839626506241,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215700379700211714,RT @YoungerGolf: @hailey_salvian Having known Jim Little from his days with @RBC and the initiatives he envisioned for the golf division th…
1215700088942727168,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215699510955069441,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215699507708559361,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215698146661228548,“I love the Connector Program. It allows me to meet fantastic people while at the same time helping them grow their… https://t.co/HqWGIfGc7B
1215697712135327745,"@BMO @RBC @TD_Canada @scotiabank @atbandre @FirstCalgary do better. take action. enough learning, time to show you… https://t.co/lS9MwuFG7y"
1215697409893777408,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215697319112388610,@WilliamsdbF1 @WilliamsRacing @RBC @LavazzaUK @BogartsShows https://t.co/8AxWsMwr7C
1215697030867226624,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215696387930804224,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215696105754611712,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215696013786341377,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215696011634642945,@hailey_salvian Having known Jim Little from his days with @RBC and the initiatives he envisioned for the golf divi… https://t.co/bSq8rNYPly
1215695692393598978,@MdNtTkr @doughoyes @TD_Canada @RBC Banks are businesses. And businesses sell stuff. Then they play the odds.
1215695252725485569,@sorhay_posada @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade… https://t.co/asSKilGvhu
1215695152200572928,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215695136035758081,RT @sorhay_posada: @ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Shareholde…
1215695061293379585,Would you like to become a part of @RBC's Career Launch program? They are currently hiring a Career Launch program… https://t.co/buomefAfyw
1215694759815188481,@ringerzinger1 @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co Share… https://t.co/PeXisE6RBa
1215694121190461440,RT @CdnChamberofCom: 2019 jobs closed out the year tapering off from its heady highs in the first 3 Qs. Was this month's decent rebound the…
1215693914277122048,RT @CdnChamberofCom: 2019 jobs closed out the year tapering off from its heady highs in the first 3 Qs. Was this month's decent rebound the…
1215693171780464642,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215691285081870338,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215690785984798732,Hahahaha I knew it! Welcome to Williams @RBC https://t.co/z4tmVDEVk0
1215689875531407365,RT @ringerzinger1: $bioaq @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co https://t.co/IDFeL…
1215689284520435713,What is up with these banks?  What a BS excuse not to cover the losses related to bank card theft. Shame oN @RBC to… https://t.co/I6Uu04KwJA
1215688345424146432,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215687063585951744,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215686194958405633,RT @jpappone: OFFICIAL: @RBC will join @WilliamsRacing as a partner for the 2020 #F1 season. The team's Canadian driver @NicholasLatifi has…
1215685427081797634,"Great to see a 🇨🇦 company like @RBC step up and support young Canadian athletes like Nicholas! #F1 

Matt McGlynn,… https://t.co/R9RpLJAm3e"
1215684590880165888,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215683537770250248,@RBC is looking to hire you #MacEwanU students. Get to know how can #YourBestStartsNow Cick this link… https://t.co/pNFbtgbuTE
1215682406038024193,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215680732493963265,@doughoyes @ScottTerrioHMA What's wrong with this picture? Combined income UNDER 95k. Don't tell me @TD_Canada @RBC… https://t.co/kTLZG6BVSy
1215679671305752576,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215678526537568259,@RBC you guys are effed - https://t.co/jYteVZC9MX
1215677489525059585,RT @cptmbl: Excited about opportunities enabled by #OpenBanking In Canada: Navigating The Future Of Money @ConcentraBank @PaymentsCanada @R…
1215675581418754048,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215674204533686274,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215672068999712768,"RT @canadian_sme: Excited to have @VictorFedeli, Minister @ONeconomy for Welcome Address and Tradeshow Inauguration @canadian_sme Busines E…"
1215671049821609985,RT @CopperBullish: @RBC We believe there is further upside for North American #basemetals equities and we remain positive on copper as the…
1215670854618533890,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215670231982473222,@RBC We believe there is further upside for North American #basemetals equities and we remain positive on copper as… https://t.co/LSRoHiQd00
1215669543781093376,"RT @xRebelCanada: $46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust, @cibc, @s…"
1215669169313800193,@cory_f1 @c7carl @WilliamsRacing @RBC @LavazzaUK @BogartsShows Glad to be of service!
1215669007367405568,@WilliamsdbF1 @c7carl @WilliamsRacing @RBC @LavazzaUK @BogartsShows That made me laugh 😂
1215668958919045121,RT @WilliamsdbF1: @c7carl @WilliamsRacing @RBC @LavazzaUK @BogartsShows I heard that the mclaren workers are all smelly sweaty people like…
1215667681262784512,".@RBC this is bad and you should feel bad 
https://t.co/kxaPUa2BHO"
1215667025579671552,@xRebelCanada @RBC @tdcanadatrust @cibc @scotiabank @BMO The Little Green Revolution https://t.co/loPID3qLo1
1215666894302302208,@WilliamsSupport @WilliamsRacing @RBC This is still one of Latifi's sponsor.
1215666830620016640,RT @cab4tech: Can't wait for the next conversation in our partnership with @ERAlberta_'s Elizabeth Shirt. Big thanks to @ForesightCAC and @…
1215666807392079875,"$46B in bonuses to bank executives?!

Particularly egregious when the Cdn banking system (@RBC, @tdcanadatrust,… https://t.co/D2qCD3hDHQ"
1215665757599797255,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215664306810867714,$bioaq @BlackburnSarnia @mjarlette @MsAmyMacPherson @FINRA @RBC @TDAmeritrade @TDAmeritradePR @KKR_Co https://t.co/IDFeLZCjQL
1215663625421148160,@Craigie182 @X1Znet @WilliamsRacing @RBC @RacingPointF1 My heart will choose @WilliamsRacing over @RacingPointF1 any day!
1215662246673645568,"RT @DixieBloorCtr: Join us on Friday, January 17th for our networking and info session with @RBC on how to leverage social media for your j…"
1215662119322116096,"@RBC - Can you fix your mobile cheque deposit algorithm, it's really terrible and was way better before you decide… https://t.co/aD1Sho8rU9"
1215661622544433152,RT @CdnChamberofCom: 2019 jobs closed out the year tapering off from its heady highs in the first 3 Qs. Was this month's decent rebound the…
1215661557461348352,Excited about opportunities enabled by #OpenBanking In Canada: Navigating The Future Of Money @ConcentraBank… https://t.co/guKS07Udav
1215661011480477697,"RT @WilliamsRacing: Welcoming @RBC to our family of team partners 🙂 

Read more 👇"
1215660618146910219,@KKR_Co @mjarlette @PwC_Canada @PwC @MsAmyMacPherson @MSNBC @RBC approaching 2 months now. https://t.co/IDFeLZCjQL
1215660497028222987,The same thing happened to me and I’m also an @RBC client. I’m so disappointed to hear that someone else is experie… https://t.co/0omnRPa1pe
1215659367393103872,RT @WilliamsSupport: @WilliamsRacing @RBC The positive feeling surrounding the Williams team just gets better and better. After such a diff…
1215659131492806656,RT @ACAC_Sport: ACAC Teams Up with @RBC and @CMHA_AB to #MakeSomeNoise for Mental Health https://t.co/FTzKjuRslQ
1215658835836207104,@WilliamsRacing @RBC The positive feeling surrounding the Williams team just gets better and better. After such a d… https://t.co/AJfFVmBKaZ
